"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"28",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.08,0,0.02,0.98,0.346,0.395,0.109,0.161,0.285,0.314,0.074,0.103,0.200287548969429,0.149691106406735
"29",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.08,0,0.02,0.98,0.452,0.457,0.154,0.158,0.359,0.368,0.092,0.101,0.234385770250776,0.183789327688082
"30",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.08,0,0.02,0.98,0.559,0.518,0.208,0.156,0.436,0.423,0.114,0.1,0.270083991532123,0.219487548969429
"31",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.02,0.98,0.14,0.326,0.05,0.234,0.151,0.244,0.05,0.14,0.136491106406735,0.0732455532033676
"32",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.1,0,0.02,0.98,0.215,0.387,0.057,0.231,0.208,0.294,0.053,0.137,0.166589327688082,0.103343774484715
"33",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.1,0,0.02,0.98,0.308,0.45,0.076,0.227,0.274,0.348,0.061,0.135,0.198287548969429,0.135041995766061
"34",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.1,0,0.02,0.98,0.413,0.513,0.108,0.224,0.348,0.404,0.074,0.132,0.231585770250776,0.168340217047409
"35",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.1,0,0.02,0.98,0.521,0.574,0.151,0.22,0.426,0.46,0.091,0.13,0.266483991532123,0.203238438328756
"36",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.02,0.98,0.625,0.633,0.204,0.217,0.504,0.516,0.112,0.127,0.30298221281347,0.239736659610103
"37",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0,0,0.05,0.95,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-1.11022302462516e-16,-1.11022302462516e-16
"38",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0,0,0.05,0.95,0.078,0.058,0.07,0.05,0.066,0.058,0.058,0.05,0.026098221281347,0.026098221281347
"39",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0,0,0.05,0.95,0.163,0.084,0.128,0.05,0.115,0.083,0.082,0.05,0.0537964425626938,0.0537964425626938
"40",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0,0,0.05,0.95,0.301,0.127,0.222,0.05,0.196,0.123,0.12,0.05,0.0830946638440411,0.0830946638440411
"41",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0,0,0.05,0.95,0.473,0.187,0.346,0.05,0.304,0.18,0.172,0.05,0.113992885125388,0.113992885125388
"42",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.05,0.95,0.646,0.263,0.485,0.05,0.43,0.251,0.235,0.05,0.146491106406735,0.146491106406735
"43",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.02,0,0.05,0.95,0.058,0.076,0.05,0.068,0.06,0.069,0.05,0.059,0.0256982212813468,0.0130491106406734
"44",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.02,0,0.05,0.95,0.117,0.115,0.069,0.068,0.101,0.102,0.058,0.059,0.0525964425626939,0.0399473319220205
"45",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.02,0,0.05,0.95,0.233,0.173,0.125,0.067,0.176,0.153,0.081,0.059,0.0810946638440408,0.0684455532033674
"46",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.02,0,0.05,0.95,0.394,0.247,0.218,0.067,0.28,0.218,0.118,0.059,0.111192885125388,0.0985437744847144
"47",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.02,0,0.05,0.95,0.572,0.335,0.339,0.067,0.405,0.298,0.168,0.058,0.142891106406735,0.130241995766061
