"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"62",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.04,0,0.12,0.88,0.981,0.927,0.68,0.203,0.951,0.898,0.458,0.145,0.248660456943108,0.214251155874938
"63",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.04,0,0.12,0.88,0.992,0.951,0.762,0.201,0.973,0.928,0.531,0.144,0.270465107477194,0.236055806409023
"64",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.04,0,0.12,0.88,0.997,0.968,0.829,0.199,0.986,0.951,0.601,0.142,0.292669758011279,0.258260456943108
"65",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.04,0,0.12,0.88,0.999,0.98,0.881,0.197,0.993,0.967,0.667,0.14,0.315274408545364,0.280865107477193
"66",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.05,0,0.12,0.88,0.21,0.469,0.05,0.319,0.226,0.398,0.05,0.225,0.0885232526704263,0.0455116263352131
"67",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.05,0,0.12,0.88,0.33,0.556,0.06,0.315,0.33,0.483,0.056,0.222,0.106927903204511,0.0639162768692985
"68",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.05,0,0.12,0.88,0.469,0.639,0.089,0.312,0.448,0.568,0.073,0.219,0.125732553738597,0.0827209274033835
"69",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.05,0,0.12,0.88,0.609,0.716,0.137,0.309,0.568,0.649,0.1,0.216,0.144937204272682,0.101925577937469
"70",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.05,0,0.12,0.88,0.735,0.783,0.204,0.305,0.68,0.722,0.139,0.213,0.164541854806767,0.121530228471554
"71",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.05,0,0.12,0.88,0.835,0.84,0.287,0.302,0.777,0.787,0.187,0.21,0.184546505340852,0.141534879005639
"72",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.05,0,0.12,0.88,0.905,0.885,0.381,0.299,0.853,0.841,0.245,0.207,0.204951155874938,0.161939529539725
"73",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.05,0,0.12,0.88,0.95,0.921,0.482,0.296,0.908,0.884,0.31,0.204,0.225755806409023,0.18274418007381
"74",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.05,0,0.12,0.88,0.976,0.947,0.581,0.292,0.946,0.918,0.379,0.202,0.246960456943108,0.203948830607895
"75",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.05,0,0.12,0.88,0.989,0.965,0.674,0.289,0.97,0.944,0.452,0.199,0.268565107477194,0.22555348114198
"76",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.05,0,0.12,0.88,0.995,0.978,0.755,0.286,0.984,0.963,0.524,0.196,0.290569758011279,0.247558131676066
"77",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.05,0,0.12,0.88,0.998,0.987,0.823,0.283,0.992,0.976,0.594,0.194,0.312974408545364,0.269962782210151
"78",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.05,0,0.12,0.88,0.999,0.992,0.876,0.28,0.996,0.984,0.66,0.191,0.335779059079449,0.292767432744236
"79",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.06,0,0.12,0.88,0.285,0.618,0.05,0.429,0.306,0.532,0.05,0.3,0.106827903204511,0.0552139516022556
"80",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.06,0,0.12,0.88,0.42,0.697,0.06,0.425,0.422,0.616,0.056,0.296,0.125432553738597,0.0738186021363409
"81",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.06,0,0.12,0.88,0.562,0.768,0.088,0.42,0.544,0.693,0.072,0.292,0.144437204272682,0.0928232526704262
"82",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.06,0,0.12,0.88,0.695,0.828,0.136,0.416,0.659,0.762,0.1,0.287,0.163841854806767,0.112227903204511
"83",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.06,0,0.12,0.88,0.805,0.876,0.201,0.412,0.76,0.821,0.137,0.283,0.183646505340852,0.132032553738597
"84",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.06,0,0.12,0.88,0.885,0.914,0.283,0.407,0.84,0.869,0.185,0.279,0.203851155874938,0.152237204272682
"85",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.06,0,0.12,0.88,0.938,0.942,0.376,0.403,0.9,0.907,0.242,0.276,0.224455806409023,0.172841854806767
"86",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.06,0,0.12,0.88,0.969,0.962,0.476,0.398,0.941,0.936,0.306,0.272,0.245460456943108,0.193846505340852
"87",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.06,0,0.12,0.88,0.986,0.976,0.575,0.394,0.967,0.957,0.375,0.268,0.266865107477194,0.215251155874938
