"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","Smz","Sdz"
"48",4000,0.632455532033676,0.547722557505166,0.02,0.05,0.112,0.1,0.116,0.1,4000,0.632455532033676,0.547722557505166,0.02,0.05,0.112,0.1,0.116,0.1,-0.40737763561781,-0.462149891368326
"49",4000,0.632455532033676,0.547722557505166,0.04,0.05,0.022,0,0.031,0,4000,0.632455532033676,0.547722557505166,0.04,0.05,0.022,0,0.031,0,-0.670832207469773,-0.670832207469773
"50",4000,0.632455532033676,0.547722557505166,0.04,0.05,0.042,0.02,0.051,0.02,4000,0.632455532033676,0.547722557505166,0.04,0.05,0.042,0.02,0.051,0.02,-0.622374402869359,-0.633328854019463
"51",4000,0.632455532033676,0.547722557505166,0.04,0.05,0.062,0.04,0.071,0.04,4000,0.632455532033676,0.547722557505166,0.04,0.05,0.062,0.04,0.071,0.04,-0.569916598268946,-0.591825500569153
"52",4000,0.632455532033676,0.547722557505166,0.04,0.05,0.083,0.06,0.092,0.06,4000,0.632455532033676,0.547722557505166,0.04,0.05,0.083,0.06,0.092,0.06,-0.511913348553523,-0.544776702003833
"53",4000,0.632455532033676,0.547722557505166,0.04,0.05,0.103,0.08,0.112,0.08,4000,0.632455532033676,0.547722557505166,0.04,0.05,0.103,0.08,0.112,0.08,-0.451335543953109,-0.495153348553523
"54",4000,0.632455532033676,0.547722557505166,0.04,0.05,0.123,0.1,0.132,0.1,4000,0.632455532033676,0.547722557505166,0.04,0.05,0.123,0.1,0.132,0.1,-0.386757739352696,-0.441529995103213
"55",4000,0.632455532033676,0.547722557505166,0.06,0.05,0.034,0,0.047,0,4000,0.632455532033676,0.547722557505166,0.06,0.05,0.034,0,0.047,0,-0.654342866089649,-0.654342866089649
"56",4000,0.632455532033676,0.547722557505166,0.06,0.05,0.054,0.02,0.067,0.02,4000,0.632455532033676,0.547722557505166,0.06,0.05,0.054,0.02,0.067,0.02,-0.604445061489235,-0.615399512639339
"57",4000,0.632455532033676,0.547722557505166,0.06,0.05,0.074,0.04,0.087,0.04,4000,0.632455532033676,0.547722557505166,0.06,0.05,0.074,0.04,0.087,0.04,-0.550547256888822,-0.572456159189029
"58",4000,0.632455532033676,0.547722557505166,0.06,0.05,0.095,0.06,0.108,0.06,4000,0.632455532033676,0.547722557505166,0.06,0.05,0.095,0.06,0.108,0.06,-0.491056007173399,-0.523919360623708
"59",4000,0.632455532033676,0.547722557505166,0.06,0.05,0.115,0.08,0.128,0.08,4000,0.632455532033676,0.547722557505166,0.06,0.05,0.115,0.08,0.128,0.08,-0.429038202572985,-0.472856007173399
"60",4000,0.632455532033676,0.547722557505166,0.06,0.05,0.136,0.1,0.149,0.1,4000,0.632455532033676,0.547722557505166,0.06,0.05,0.136,0.1,0.149,0.1,-0.361182952857562,-0.415955208608078
"61",4000,0.632455532033676,0.547722557505166,0.08,0.05,0.045,0,0.063,0,4000,0.632455532033676,0.547722557505166,0.08,0.05,0.045,0,0.063,0,-0.637754969824535,-0.637754969824535
"62",4000,0.632455532033676,0.547722557505166,0.08,0.05,0.066,0.02,0.084,0.02,4000,0.632455532033676,0.547722557505166,0.08,0.05,0.066,0.02,0.084,0.02,-0.585139720109111,-0.596094171259215
"63",4000,0.632455532033676,0.547722557505166,0.08,0.05,0.087,0.04,0.104,0.04,4000,0.632455532033676,0.547722557505166,0.08,0.05,0.087,0.04,0.104,0.04,-0.528280470393688,-0.550189372693894
"64",4000,0.632455532033676,0.547722557505166,0.08,0.05,0.107,0.06,0.124,0.06,4000,0.632455532033676,0.547722557505166,0.08,0.05,0.107,0.06,0.124,0.06,-0.468822665793275,-0.501686019243584
"65",4000,0.632455532033676,0.547722557505166,0.08,0.05,0.128,0.08,0.145,0.08,4000,0.632455532033676,0.547722557505166,0.08,0.05,0.128,0.08,0.145,0.08,-0.403599416077851,-0.447417220678264
"66",4000,0.632455532033676,0.547722557505166,0.08,0.05,0.149,0.1,0.166,0.1,4000,0.632455532033676,0.547722557505166,0.08,0.05,0.149,0.1,0.166,0.1,-0.334132166362427,-0.388904422112944
"67",4000,0.632455532033676,0.547722557505166,0.1,0.05,0.058,0,0.079,0,4000,0.632455532033676,0.547722557505166,0.1,0.05,0.058,0,0.079,0,-0.617236183329401,-0.617236183329401
"68",4000,0.632455532033676,0.547722557505166,0.1,0.05,0.079,0.02,0.1,0.02,4000,0.632455532033676,0.547722557505166,0.1,0.05,0.079,0.02,0.1,0.02,-0.563008933613977,-0.57396338476408
"69",4000,0.632455532033676,0.547722557505166,0.1,0.05,0.099,0.04,0.12,0.04,4000,0.632455532033676,0.547722557505166,0.1,0.05,0.099,0.04,0.12,0.04,-0.506111129013564,-0.528020031313771
"70",4000,0.632455532033676,0.547722557505166,0.1,0.05,0.12,0.06,0.141,0.06,4000,0.632455532033676,0.547722557505166,0.1,0.05,0.12,0.06,0.141,0.06,-0.44351987929814,-0.47638323274845
"71",4000,0.632455532033676,0.547722557505166,0.1,0.05,0.141,0.08,0.161,0.08,4000,0.632455532033676,0.547722557505166,0.1,0.05,0.141,0.08,0.161,0.08,-0.376684629582717,-0.42050243418313
"72",4000,0.632455532033676,0.547722557505166,0.1,0.05,0.162,0.1,0.182,0.1,4000,0.632455532033676,0.547722557505166,0.1,0.05,0.162,0.1,0.182,0.1,-0.305605379867293,-0.36037763561781
"73",4000,0.547722557505166,0,0.9,0,0,4000,0.547722557505166,0,0.9,0,0,4000,0.547722557505166,0,0.9,0,0,15999999.81,15999999.81
"74",4000,0.547722557505166,0,0.9,0.02,0.013,4000,0.547722557505166,0,0.9,0.02,0.013,4000,0.547722557505166,0,0.9,0.02,0.013,16000103.810738,16000103.810738
"75",4000,0.547722557505166,0,0.9,0.04,0.027,4000,0.547722557505166,0,0.9,0.04,0.027,4000,0.547722557505166,0,0.9,0.04,0.027,16000215.813058,16000215.813058
"76",4000,0.547722557505166,0,0.9,0.06,0.04,4000,0.547722557505166,0,0.9,0.06,0.04,4000,0.547722557505166,0,0.9,0.06,0.04,16000319.8168,16000319.8168
"77",4000,0.547722557505166,0,0.9,0.08,0.053,4000,0.547722557505166,0,0.9,0.08,0.053,4000,0.547722557505166,0,0.9,0.08,0.053,16000423.822018,16000423.822018
"78",4000,0.547722557505166,0,0.9,0.1,0.067,4000,0.547722557505166,0,0.9,0.1,0.067,4000,0.547722557505166,0,0.9,0.1,0.067,16000535.828978,16000535.828978
"79",4000,0.547722557505166,0.02,0.9,0,0.02,4000,0.547722557505166,0.02,0.9,0,0.02,4000,0.547722557505166,0.02,0.9,0,0.02,16000319.812,16000239.812
"80",4000,0.547722557505166,0.02,0.9,0.02,0.033,4000,0.547722557505166,0.02,0.9,0.02,0.033,4000,0.547722557505166,0.02,0.9,0.02,0.033,16000423.814298,16000343.814298
"81",4000,0.547722557505166,0.02,0.9,0.04,0.047,4000,0.547722557505166,0.02,0.9,0.04,0.047,4000,0.547722557505166,0.02,0.9,0.04,0.047,16000535.818298,16000455.818298
"82",4000,0.547722557505166,0.02,0.9,0.06,0.06,4000,0.547722557505166,0.02,0.9,0.06,0.06,4000,0.547722557505166,0.02,0.9,0.06,0.06,16000639.8236,16000559.8236
"83",4000,0.547722557505166,0.02,0.9,0.08,0.073,4000,0.547722557505166,0.02,0.9,0.08,0.073,4000,0.547722557505166,0.02,0.9,0.08,0.073,16000743.830378,16000663.830378
"84",4000,0.547722557505166,0.02,0.9,0.1,0.087,4000,0.547722557505166,0.02,0.9,0.1,0.087,4000,0.547722557505166,0.02,0.9,0.1,0.087,16000855.839018,16000775.839018
"85",4000,0.547722557505166,0.04,0.9,0,0.04,4000,0.547722557505166,0.04,0.9,0,0.04,4000,0.547722557505166,0.04,0.9,0,0.04,16000639.818,16000479.818
"86",4000,0.547722557505166,0.04,0.9,0.02,0.053,4000,0.547722557505166,0.04,0.9,0.02,0.053,4000,0.547722557505166,0.04,0.9,0.02,0.053,16000743.821858,16000583.821858
"87",4000,0.547722557505166,0.04,0.9,0.04,0.067,4000,0.547722557505166,0.04,0.9,0.04,0.067,4000,0.547722557505166,0.04,0.9,0.04,0.067,16000855.827538,16000695.827538
"88",4000,0.547722557505166,0.04,0.9,0.06,0.08,4000,0.547722557505166,0.04,0.9,0.06,0.08,4000,0.547722557505166,0.04,0.9,0.06,0.08,16000959.8344,16000799.8344
"89",4000,0.547722557505166,0.04,0.9,0.08,0.093,4000,0.547722557505166,0.04,0.9,0.08,0.093,4000,0.547722557505166,0.04,0.9,0.08,0.093,16001063.842738,16000903.842738
"90",4000,0.547722557505166,0.04,0.9,0.1,0.107,4000,0.547722557505166,0.04,0.9,0.1,0.107,4000,0.547722557505166,0.04,0.9,0.1,0.107,16001175.853058,16001015.853058
"91",4000,0.547722557505166,0.06,0.9,0,0.06,4000,0.547722557505166,0.06,0.9,0,0.06,4000,0.547722557505166,0.06,0.9,0,0.06,16000959.828,16000719.828
"92",4000,0.547722557505166,0.06,0.9,0.02,0.073,4000,0.547722557505166,0.06,0.9,0.02,0.073,4000,0.547722557505166,0.06,0.9,0.02,0.073,16001063.833418,16000823.833418
"93",4000,0.547722557505166,0.06,0.9,0.04,0.087,4000,0.547722557505166,0.06,0.9,0.04,0.087,4000,0.547722557505166,0.06,0.9,0.04,0.087,16001175.840778,16000935.840778
"94",4000,0.547722557505166,0.06,0.9,0.06,0.1,4000,0.547722557505166,0.06,0.9,0.06,0.1,4000,0.547722557505166,0.06,0.9,0.06,0.1,16001279.8492,16001039.8492
"95",4000,0.547722557505166,0.06,0.9,0.08,0.113,4000,0.547722557505166,0.06,0.9,0.08,0.113,4000,0.547722557505166,0.06,0.9,0.08,0.113,16001383.859098,16001143.859098
"96",4000,0.547722557505166,0.06,0.9,0.1,0.127,4000,0.547722557505166,0.06,0.9,0.1,0.127,4000,0.547722557505166,0.06,0.9,0.1,0.127,16001495.871098,16001255.871098
"97",4000,0.547722557505166,0.08,0.9,0,0.08,4000,0.547722557505166,0.08,0.9,0,0.08,4000,0.547722557505166,0.08,0.9,0,0.08,16001279.842,16000959.842
"98",4000,0.547722557505166,0.08,0.9,0.02,0.093,4000,0.547722557505166,0.08,0.9,0.02,0.093,4000,0.547722557505166,0.08,0.9,0.02,0.093,16001383.848978,16001063.848978
"99",4000,0.547722557505166,0.08,0.9,0.04,0.107,4000,0.547722557505166,0.08,0.9,0.04,0.107,4000,0.547722557505166,0.08,0.9,0.04,0.107,16001495.858018,16001175.858018
"100",4000,0.547722557505166,0.08,0.9,0.06,0.12,4000,0.547722557505166,0.08,0.9,0.06,0.12,4000,0.547722557505166,0.08,0.9,0.06,0.12,16001599.868,16001279.868
"101",4000,0.547722557505166,0.08,0.9,0.08,0.133,4000,0.547722557505166,0.08,0.9,0.08,0.133,4000,0.547722557505166,0.08,0.9,0.08,0.133,16001703.879458,16001383.879458
"102",4000,0.547722557505166,0.08,0.9,0.1,0.147,4000,0.547722557505166,0.08,0.9,0.1,0.147,4000,0.547722557505166,0.08,0.9,0.1,0.147,16001815.893138,16001495.893138
"103",4000,0.547722557505166,0.1,0.9,0,0.1,4000,0.547722557505166,0.1,0.9,0,0.1,4000,0.547722557505166,0.1,0.9,0,0.1,16001599.86,16001199.86
"104",4000,0.547722557505166,0.1,0.9,0.02,0.113,4000,0.547722557505166,0.1,0.9,0.02,0.113,4000,0.547722557505166,0.1,0.9,0.02,0.113,16001703.868538,16001303.868538
"105",4000,0.547722557505166,0.1,0.9,0.04,0.127,4000,0.547722557505166,0.1,0.9,0.04,0.127,4000,0.547722557505166,0.1,0.9,0.04,0.127,16001815.879258,16001415.879258
