"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","Smz","Sdz"
"32",4000,4000,1,0.547722557505166,0.547722557505166,0.02,0.02,0,0.1,0.9,0.031,0.032,0.02,0.02,0.035,0.034,0.02,0.02,0.0512500000000002,0.0387500000000002
"33",4000,4000,0.4,0.547722557505166,0.547722557505166,0.04,0.02,0,0.1,0.9,0.051,0.043,0.04,0.02,0.055,0.047,0.04,0.02,0.07,0.0594736842105263
"34",4000,4000,0.6,0.547722557505166,0.547722557505166,0.04,0.02,0,0.1,0.9,0.051,0.043,0.04,0.02,0.055,0.047,0.04,0.02,0.0804166666666666,0.0679166666666666
"35",4000,4000,0.8,0.547722557505166,0.547722557505166,0.04,0.02,0,0.1,0.9,0.051,0.043,0.04,0.02,0.055,0.047,0.04,0.02,0.0816129032258062,0.0687096774193546
"36",4000,4000,1,0.547722557505166,0.547722557505166,0.04,0.02,0,0.1,0.9,0.051,0.043,0.04,0.02,0.055,0.047,0.04,0.02,0.0782500000000003,0.06575
"37",4000,4000,0.4,0.547722557505166,0.547722557505166,0.06,0.02,0,0.1,0.9,0.071,0.054,0.06,0.02,0.075,0.06,0.06,0.02,0.0973684210526317,0.086842105263158
"38",4000,4000,0.6,0.547722557505166,0.547722557505166,0.06,0.02,0,0.1,0.9,0.071,0.055,0.06,0.02,0.076,0.06,0.06,0.02,0.110416666666667,0.0979166666666665
"39",4000,4000,0.8,0.547722557505166,0.547722557505166,0.06,0.02,0,0.1,0.9,0.071,0.055,0.06,0.02,0.076,0.06,0.06,0.02,0.111290322580645,0.0983870967741936
"40",4000,4000,1,0.547722557505166,0.547722557505166,0.06,0.02,0,0.1,0.9,0.072,0.055,0.06,0.02,0.076,0.06,0.06,0.02,0.10625,0.0937500000000002
"41",4000,4000,0.4,0.547722557505166,0.547722557505166,0.08,0.02,0,0.1,0.9,0.091,0.066,0.08,0.02,0.096,0.073,0.08,0.02,0.126842105263158,0.116315789473684
"42",4000,4000,0.6,0.547722557505166,0.547722557505166,0.08,0.02,0,0.1,0.9,0.091,0.066,0.08,0.02,0.096,0.073,0.08,0.02,0.142083333333333,0.129583333333333
"43",4000,4000,0.8,0.547722557505166,0.547722557505166,0.08,0.02,0,0.1,0.9,0.091,0.066,0.08,0.02,0.096,0.073,0.08,0.02,0.142258064516129,0.129354838709677
"44",4000,4000,1,0.547722557505166,0.547722557505166,0.08,0.02,0,0.1,0.9,0.092,0.066,0.08,0.02,0.096,0.073,0.08,0.02,0.13525,0.12275
"45",4000,4000,0.4,0.547722557505166,0.547722557505166,0.1,0.02,0,0.1,0.9,0.111,0.077,0.1,0.02,0.116,0.087,0.1,0.02,0.158421052631579,0.147894736842105
"46",4000,4000,0.6,0.547722557505166,0.547722557505166,0.1,0.02,0,0.1,0.9,0.111,0.077,0.1,0.02,0.116,0.087,0.1,0.02,0.175416666666667,0.162916666666667
