"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"28",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0,0,0.05,0.95,0.226,0.103,0.171,0.05,0.152,0.101,0.099,0.05,0.0682455532033674,0.0682455532033674
"29",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0,0,0.05,0.95,0.429,0.17,0.313,0.05,0.275,0.164,0.157,0.05,0.106118329805051,0.106118329805051
"30",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.05,0.95,0.646,0.263,0.485,0.05,0.43,0.251,0.235,0.05,0.146491106406735,0.146491106406735
"31",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.025,0,0.05,0.95,0.063,0.091,0.05,0.078,0.065,0.08,0.05,0.065,0.0322477766016838,0.0164363883008418
"32",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.025,0,0.05,0.95,0.155,0.153,0.079,0.078,0.13,0.132,0.062,0.064,0.0663705532033676,0.0505591649025257
"33",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.025,0,0.05,0.95,0.332,0.243,0.167,0.077,0.246,0.21,0.097,0.064,0.102993329805051,0.0871819415042094
"34",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.025,0,0.05,0.95,0.553,0.354,0.305,0.077,0.398,0.31,0.154,0.063,0.142116106406735,0.126304718105893
"35",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.025,0,0.05,0.95,0.753,0.479,0.472,0.076,0.563,0.423,0.229,0.063,0.183738883008419,0.167927494707577
"36",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.05,0,0.05,0.95,0.103,0.222,0.05,0.167,0.112,0.172,0.05,0.108,0.0657455532033677,0.0341227766016838
"37",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.05,0,0.05,0.95,0.246,0.332,0.078,0.164,0.219,0.265,0.062,0.106,0.101118329805051,0.0694955532033674
"38",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.05,0,0.05,0.95,0.458,0.457,0.163,0.162,0.368,0.376,0.096,0.104,0.138991106406735,0.107368329805051
"39",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.05,0,0.05,0.95,0.677,0.585,0.297,0.159,0.535,0.495,0.151,0.103,0.179363883008419,0.147741106406735
"40",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.05,0.95,0.842,0.702,0.46,0.156,0.69,0.611,0.224,0.101,0.222236659610103,0.190613883008419
"41",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.075,0,0.05,0.95,0.176,0.434,0.05,0.314,0.194,0.327,0.05,0.181,0.100493329805051,0.0530591649025256
"42",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.075,0,0.05,0.95,0.366,0.565,0.078,0.308,0.338,0.447,0.061,0.177,0.137116106406735,0.0896819415042094
"43",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.075,0,0.05,0.95,0.593,0.687,0.159,0.303,0.506,0.568,0.094,0.173,0.176238883008419,0.128804718105893
"44",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.075,0,0.05,0.95,0.786,0.789,0.289,0.297,0.668,0.68,0.148,0.168,0.217861659610103,0.170427494707577
"45",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.075,0,0.05,0.95,0.908,0.868,0.448,0.291,0.798,0.775,0.218,0.164,0.261984436211786,0.214550271309261
"46",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.05,0.95,0.283,0.67,0.05,0.5,0.309,0.52,0.05,0.281,0.136491106406735,0.0732455532033676
"47",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.1,0,0.05,0.95,0.505,0.778,0.077,0.491,0.478,0.64,0.061,0.274,0.174363883008419,0.111118329805051
"48",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.1,0,0.05,0.95,0.72,0.861,0.155,0.482,0.644,0.744,0.093,0.266,0.214736659610103,0.151491106406735
"49",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.1,0,0.05,0.95,0.872,0.919,0.281,0.473,0.782,0.828,0.144,0.259,0.257609436211786,0.194363883008419
"50",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.05,0.95,0.952,0.956,0.437,0.464,0.88,0.89,0.213,0.251,0.30298221281347,0.239736659610103
"51",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0,0,0.1,0.9,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-1.11022302462516e-16,-1.11022302462516e-16
"52",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0,0,0.1,0.9,0.142,0.077,0.113,0.05,0.103,0.076,0.076,0.05,0.0328727766016836,0.0328727766016836
"53",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0,0,0.1,0.9,0.408,0.161,0.3,0.05,0.261,0.156,0.152,0.05,0.0682455532033674,0.0682455532033674
"54",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0,0,0.1,0.9,0.722,0.299,0.559,0.05,0.495,0.287,0.273,0.05,0.106118329805051,0.106118329805051
"55",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.1,0.9,0.917,0.474,0.787,0.05,0.724,0.453,0.424,0.05,0.146491106406735,0.146491106406735
"56",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.025,0,0.1,0.9,0.076,0.136,0.05,0.109,0.081,0.111,0.05,0.08,0.0322477766016838,0.0164363883008418
"57",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.025,0,0.1,0.9,0.268,0.265,0.111,0.108,0.217,0.221,0.075,0.079,0.0663705532033676,0.0505591649025257
"58",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.025,0,0.1,0.9,0.588,0.437,0.292,0.106,0.443,0.377,0.149,0.078,0.102993329805051,0.0871819415042094
"59",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.025,0,0.1,0.9,0.85,0.621,0.546,0.105,0.683,0.553,0.267,0.077,0.142116106406735,0.126304718105893
