"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","Smz","Sdz"
"50",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.05,0,0.1,0.9,0.692,0.641,0.284,0.202,0.692,0.641,0.284,0.202,0.692,0.641,0.284,0.202,0.584,0.543,0.165,0.112,0.123541995766062,0.0919192191643776
"51",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.06,0,0.1,0.9,0.8,0.711,0.383,0.2,0.8,0.711,0.383,0.2,0.8,0.711,0.383,0.2,0.689,0.622,0.216,0.111,0.138091106406735,0.100143774484715
"52",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.07,0,0.1,0.9,0.881,0.774,0.491,0.198,0.881,0.774,0.491,0.198,0.881,0.774,0.491,0.198,0.78,0.697,0.275,0.11,0.152840217047409,0.108568329805051
"53",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.08,0,0.1,0.9,0.936,0.829,0.599,0.196,0.936,0.829,0.599,0.196,0.936,0.829,0.599,0.196,0.854,0.764,0.341,0.109,0.167789327688082,0.117192885125388
"54",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.09,0,0.1,0.9,0.969,0.875,0.699,0.194,0.969,0.875,0.699,0.194,0.969,0.875,0.699,0.194,0.909,0.822,0.412,0.109,0.182938438328756,0.126017440445725
"55",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.986,0.911,0.786,0.192,0.986,0.911,0.786,0.192,0.986,0.911,0.786,0.192,0.946,0.871,0.485,0.108,0.198287548969429,0.135041995766061
"56",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0,0,0.1,0.9,0.161,0.408,0.05,0.3,0.161,0.408,0.05,0.3,0.161,0.408,0.05,0.3,0.156,0.261,0.05,0.152,0.0682455532033674,0.0682455532033674
"57",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.01,0,0.1,0.9,0.254,0.479,0.059,0.297,0.254,0.479,0.059,0.297,0.254,0.479,0.059,0.297,0.232,0.329,0.054,0.151,0.081994663844041,0.0756701085237044
"58",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.02,0,0.1,0.9,0.372,0.552,0.086,0.294,0.372,0.552,0.086,0.294,0.372,0.552,0.086,0.294,0.325,0.404,0.068,0.149,0.0959437744847147,0.0832946638440411
"59",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.03,0,0.1,0.9,0.504,0.624,0.132,0.291,0.504,0.624,0.132,0.291,0.504,0.624,0.132,0.291,0.432,0.483,0.09,0.148,0.110092885125388,0.0911192191643777
"60",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.04,0,0.1,0.9,0.636,0.693,0.198,0.288,0.636,0.693,0.198,0.288,0.636,0.693,0.198,0.288,0.543,0.563,0.122,0.147,0.124441995766062,0.0991437744847146
