"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"158",4000,4000,0.6,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.77,0.972,0.087,0.809,0.753,0.908,0.065,0.511,0.165416666666667,0.102916666666667
"159",4000,4000,0.7,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.722,0.954,0.082,0.759,0.703,0.873,0.064,0.465,0.167706422018349,0.10348623853211
"160",4000,4000,0.8,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.67,0.929,0.078,0.705,0.651,0.831,0.062,0.421,0.166774193548387,0.102258064516129
"161",4000,4000,0.4,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.963,0.997,0.244,0.885,0.939,0.982,0.127,0.594,0.175263157894737,0.122631578947368
"162",4000,4000,0.5,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.946,0.994,0.22,0.847,0.915,0.971,0.118,0.547,0.189647058823529,0.130823529411765
"163",4000,4000,0.6,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.921,0.989,0.198,0.802,0.883,0.953,0.11,0.5,0.197083333333333,0.134583333333333
"164",4000,4000,0.7,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.889,0.979,0.18,0.752,0.843,0.929,0.103,0.455,0.199266055045872,0.135045871559633
"165",4000,4000,0.8,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.849,0.964,0.163,0.698,0.798,0.898,0.097,0.412,0.197741935483871,0.133225806451613
"166",4000,4000,0.4,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.994,0.999,0.463,0.879,0.982,0.993,0.221,0.583,0.206842105263158,0.154210526315789
"167",4000,4000,0.5,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.989,0.998,0.417,0.841,0.971,0.988,0.202,0.536,0.222588235294118,0.163764705882353
"168",4000,4000,0.6,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.981,0.996,0.374,0.795,0.953,0.978,0.184,0.49,0.230416666666667,0.167916666666667
"169",4000,4000,0.7,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.967,0.992,0.335,0.744,0.929,0.964,0.168,0.445,0.232293577981651,0.168073394495413
"170",4000,4000,0.8,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.946,0.983,0.301,0.69,0.898,0.942,0.154,0.403,0.23,0.165483870967742
"171",4000,4000,0.4,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.999,1,0.687,0.873,0.996,0.998,0.344,0.572,0.240526315789474,0.187894736842105
"172",4000,4000,0.5,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.999,1,0.631,0.834,0.992,0.995,0.312,0.525,0.257411764705883,0.198588235294117
"173",4000,4000,0.6,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.997,0.999,0.574,0.787,0.984,0.991,0.282,0.479,0.265416666666667,0.202916666666667
"174",4000,4000,0.7,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.993,0.997,0.52,0.736,0.972,0.983,0.255,0.435,0.266788990825688,0.20256880733945
"175",4000,4000,0.8,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.985,0.993,0.47,0.682,0.955,0.969,0.232,0.394,0.263548387096774,0.199032258064516
"176",4000,4000,0.4,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,1,1,0.853,0.867,0.999,0.999,0.482,0.56,0.276315789473684,0.223684210526316
"177",4000,4000,0.5,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,1,1,0.805,0.827,0.998,0.998,0.438,0.514,0.294117647058824,0.235294117647059
"178",4000,4000,0.6,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,1,1,0.752,0.779,0.996,0.996,0.397,0.468,0.302083333333333,0.239583333333333
"179",4000,4000,0.7,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.999,0.999,0.696,0.727,0.991,0.992,0.359,0.425,0.302752293577982,0.238532110091743
"180",4000,4000,0.8,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.997,0.997,0.641,0.673,0.982,0.985,0.325,0.385,0.298387096774193,0.233870967741935
